City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,tabas,33.5959,56.9244,40.96,11,0,1.67,IR,1722145452
294,zhanaozen,43.3,52.8,27.03,28,12,7.44,KZ,1722145452
295,riosucio,5.4216,-75.7032,13.34,98,59,0.57,CO,1722145452
296,narsingdi,23.9208,90.7181,33.01,56,96,4.45,BD,1722145453
297,nova sintra,14.8667,-24.7167,26.53,83,73,5.26,CV,1722145453
298,darmanesti,46.3667,26.4833,21.1,51,0,1.66,RO,1722145453
299,midvagur,62.0511,-7.1939,11.46,100,100,3.09,FO,1722145454
300,asaita,11.5636,41.4394,29.11,56,81,5.07,ET,1722145454
301,port hedland,-20.3167,118.5667,28.03,15,6,3.09,AU,1722145455
302,plettenberg bay,-34.0527,23.3716,9.14,73,71,8.2,ZA,1722145455
303,arraial do cabo,-22.9661,-42.0278,21.61,87,99,5.48,BR,1722145455
304,mukalla,14.5425,49.1242,31.09,62,14,1.58,YE,1722145456
305,sisimiut,66.9395,-53.6735,3.52,90,52,2.28,GL,1722145456
306,mu'minobod,38.1085,70.0285,34.35,14,0,4.12,TJ,1722145456
307,vadso,70.0744,29.7487,21.49,73,60,2.57,NO,1722145457
308,nova xavantina,-14.6667,-52.35,19.32,42,0,1.19,BR,1722145457
309,punta arenas,-53.15,-70.9167,-1.94,86,40,9.26,CL,1722145457
310,tura,25.5198,90.2201,31.32,74,89,0.9,IN,1722145458
311,debre birhan,9.6833,39.5333,12.72,82,79,1.33,ET,1722145458
312,machico,32.7,-16.7667,23.73,79,40,2.57,PT,1722145459
313,chinde,26.8212,87.7095,30.36,74,100,2.23,NP,1722145459
314,sarankhola,22.3082,89.7897,32.3,70,75,3.13,BD,1722145459
315,mumford,5.2618,-0.759,23.4,91,91,5.66,GH,1722145460
316,yanchep,-31.55,115.6833,18.9,74,45,7.89,AU,1722145460
317,zhoukou,33.6333,114.6333,26.68,91,100,2.02,CN,1722145460
318,egilsstadir,65.2653,-14.3948,9.95,87,0,2.06,IS,1722145461
319,champerico,14.3,-91.9167,25.95,87,100,4.08,GT,1722145461
320,thunder bay,48.4001,-89.3168,20.99,94,40,2.06,CA,1722145461
321,dalbandin,28.8947,64.4101,41.41,13,69,1.25,PK,1722145462
322,tonya,40.8862,39.2924,18.39,75,61,2.04,TR,1722145462
323,dangriga,16.9692,-88.2321,27.23,86,100,6.69,BZ,1722145462
324,okha,53.5739,142.9478,17.38,82,100,4.93,RU,1722145463
325,salinopolis,-0.6136,-47.3561,26.38,76,12,5.24,BR,1722145480
326,maintirano,-18.0667,44.0167,23.61,65,0,3.8,MG,1722145480
327,apolinario saravia,-24.4328,-63.9954,19.64,57,97,3.07,AR,1722145480
328,tinajo,29.0788,-13.7081,21.49,78,20,3.09,ES,1722145481
329,kalemie,-5.9475,29.1947,23.37,40,35,1.61,CD,1722145481
330,howard springs,-12.497,131.047,31.1,63,78,3.4,AU,1722145482
331,kirensk,57.7853,108.1119,31.08,44,77,1.29,RU,1722145482
332,shitanjing,39.2342,106.3439,31.52,21,96,3.53,CN,1722145482
333,opuwo,-18.0607,13.84,13.36,13,1,1.84,NA,1722145483
334,matao,-21.6033,-48.3658,15.63,46,44,2.28,BR,1722145487
335,altai,46.3722,96.2583,23.09,29,26,4.07,MN,1722145488
336,pechory,57.8164,27.6119,19.7,61,81,1.89,RU,1722145488
337,al qubbah,32.7616,22.2424,23.66,60,0,3.25,LY,1722145493
338,okap,19.7578,-72.2042,28.18,78,100,3.18,HT,1722145497
339,caleta de carquin,-11.0925,-77.6267,16.07,85,44,3.41,PE,1722145498
340,hammerfest,70.6634,23.6821,21.25,64,0,2.06,NO,1722145499
341,kununurra,-15.7667,128.7333,28.99,51,100,4.63,AU,1722145499
342,stornoway,58.2093,-6.3865,12.98,88,100,2.06,GB,1722145499
343,shenkursk,62.1091,42.896,18.73,50,19,2.76,RU,1722145500
344,kill devil hills,36.0307,-75.676,24.43,79,40,3.09,US,1722145500
345,zavodoukovsk,56.5042,66.5515,13.35,89,96,5.2,RU,1722145500
346,laguna,38.421,-121.4238,18.3,79,0,4.63,US,1722145501
347,kigorobya,1.6162,31.3089,21.97,78,97,2.18,UG,1722145501
348,biltine,14.5333,20.9167,24.56,77,99,6.85,TD,1722145501
349,achikulak,44.5517,44.8378,27.96,32,98,2.97,RU,1722145502
350,ivolginsk,51.7492,107.2837,28.81,61,20,2.0,RU,1722145502
351,fuerte olimpo,-21.0415,-57.8738,25.6,33,46,1.9,PY,1722145503
352,tadine,-21.55,167.8833,19.83,69,49,4.27,NC,1722145504
353,howrah,22.5892,88.3103,28.0,94,100,2.06,IN,1722145504
354,hailin,44.5833,129.4167,24.92,93,100,5.31,CN,1722145504
355,gainesville,29.6516,-82.3248,24.41,69,0,0.0,US,1722145505
356,kosh-agach,50.0,88.6667,23.99,36,4,1.56,RU,1722145505
357,tongouson,5.0214,120.1328,29.03,73,92,5.61,PH,1722145506
358,ikwiriri,-7.9562,38.9716,24.81,65,8,1.14,TZ,1722145507
359,guadalupe y calvo,26.1,-106.9667,13.21,92,76,1.57,MX,1722145507
360,zimovniki,47.1483,42.4633,28.08,24,100,1.72,RU,1722145508
361,reguiba,33.5639,6.7033,27.03,74,0,5.66,DZ,1722145508
362,tual,-5.6667,132.75,25.54,88,60,6.5,ID,1722145508
363,dolzhanskaya,46.6311,37.8039,26.77,44,68,4.45,RU,1722145509
364,baniyas,35.1819,35.9487,28.16,58,0,2.03,SY,1722145509
365,paita,-5.0892,-81.1144,17.14,86,4,4.45,PE,1722145509
366,tsiombe,-25.3,45.4833,21.92,70,5,1.46,MG,1722145510
367,mount gambier,-37.8333,140.7667,10.38,62,56,2.74,AU,1722145510
368,smithers,54.7804,-127.1743,17.18,59,75,2.57,CA,1722145510
369,selebi-phikwe,-21.979,27.8498,14.93,12,0,2.21,BW,1722145511
370,port saint john's,-31.6229,29.5448,17.1,35,0,6.11,ZA,1722145511
371,lusambo,-4.9667,23.45,21.9,28,21,0.53,CD,1722145511
372,boyolangu,-8.1181,111.8935,31.06,65,68,5.49,ID,1722145512
373,rocky mountain house,52.3668,-114.9188,14.06,94,98,1.03,CA,1722145503
374,kanodar,24.1,72.3833,31.09,63,100,2.61,IN,1722145513
375,kamyshin,50.0983,45.416,26.66,29,0,4.12,RU,1722145513
376,yeniseysk,58.4497,92.1703,31.04,40,71,2.27,RU,1722145513
377,pandan,14.0453,124.1694,28.58,77,100,2.37,PH,1722145514
378,fort st. john,56.2499,-120.8529,18.94,59,75,5.66,CA,1722145514
379,boa vista,2.8197,-60.6733,25.99,89,75,1.54,BR,1722145514
380,langfang,39.5097,116.6947,36.29,46,34,2.32,CN,1722145515
381,homer,59.6425,-151.5483,14.94,58,0,3.09,US,1722145515
382,timbuktu,16.7735,-3.0074,31.99,53,93,7.3,ML,1722145515
383,shahr-e babak,30.1165,55.1186,36.09,8,6,5.65,IR,1722145516
384,great falls,47.5002,-111.3008,19.66,39,0,7.72,US,1722145516
385,tannum sands,-23.9504,151.3693,20.97,56,100,2.06,AU,1722145490
386,hirara,24.8,125.2833,31.92,79,75,5.66,JP,1722145517
387,qujing,25.4833,103.7833,23.36,75,100,1.68,CN,1722145517
388,oume,35.7839,139.2431,37.78,44,75,1.54,JP,1722145530
389,makungu,-8.7333,35.2833,18.65,39,21,1.88,TZ,1722145530
390,touros,-5.1989,-35.4608,23.49,92,76,4.72,BR,1722145532
391,naracoorte,-36.9579,140.7383,10.89,59,80,4.09,AU,1722145533
392,ambon,-3.6954,128.1814,30.08,70,20,3.09,ID,1722145533
393,gokcebey,41.3058,32.1423,19.69,70,0,1.07,TR,1722145533
394,puerto baquerizo moreno,-0.9,-89.6,19.28,83,60,3.21,EC,1722145534
395,novyy urengoy,66.0833,76.6333,24.54,53,3,8.71,RU,1722145534
396,saint-philippe,-21.3585,55.7679,24.77,68,14,3.71,RE,1722145534
397,nuriootpa,-34.4833,139.0,11.42,52,83,3.65,AU,1722145535
398,lodja,-3.4833,23.4333,23.39,43,35,0.71,CD,1722145535
399,bubaque,11.2833,-15.8333,26.8,86,98,6.61,GW,1722145535
400,brody,50.0879,25.1503,22.81,65,51,4.29,UA,1722145536
401,praia da vitoria,38.7333,-27.0667,23.2,88,75,1.61,PT,1722145536
402,ulcinj,41.9294,19.2244,28.12,42,0,1.91,ME,1722145536
403,alotau,-10.3069,150.4462,26.81,63,94,2.36,PG,1722145537
404,mirny,62.5353,113.9611,26.75,48,82,1.19,RU,1722145537
405,burang,30.25,81.1667,16.43,61,75,2.25,CN,1722145537
406,ixtapa,20.7,-105.2,28.57,65,40,4.63,MX,1722145538
407,imbituba,-28.24,-48.6703,20.48,95,98,1.82,BR,1722145538
408,jamestown,42.097,-79.2353,17.8,83,0,0.89,US,1722145538
409,sao raimundo nonato,-9.0153,-42.6994,22.17,53,33,3.99,BR,1722145539
410,vilyuysk,63.7553,121.6247,25.26,34,13,1.89,RU,1722145539
411,el sauzal de rodriguez,31.9,-116.6833,19.12,71,16,1.35,MX,1722145540
412,borgarnes,64.5383,-21.9206,11.0,92,99,2.45,IS,1722145540
413,puttalam,8.0362,79.8283,29.28,73,97,10.67,LK,1722145541
414,jiuquan,39.7432,98.5174,34.56,13,100,5.73,CN,1722145557
415,capayan,-28.761,-66.0502,14.33,69,0,0.72,AR,1722145558
416,rajmahal,25.05,87.8333,33.85,62,100,4.69,IN,1722145558
417,yuzhno-kurilsk,44.0306,145.8556,16.45,93,100,4.31,RU,1722145558
418,bangui,4.3612,18.555,23.38,90,100,0.56,CF,1722145559
419,lagunillas,10.1301,-71.2595,27.68,84,79,3.25,VE,1722145559
420,ulanhot,46.0833,122.0833,26.35,64,91,4.19,CN,1722145559
421,bamboo flat,11.7,92.7167,28.86,76,100,8.69,IN,1722145560
422,lihue,21.9789,-159.3672,24.77,83,100,7.2,US,1722145346
423,al hasakah,36.5024,40.7477,33.8,21,0,5.94,SY,1722145560
424,toma,12.7667,-2.8833,25.62,78,97,3.54,BF,1722145561
425,gabes,33.8815,10.0982,24.98,88,40,4.12,TN,1722145561
426,floro,61.5996,5.0328,14.98,77,40,3.09,NO,1722145561
427,meadow lakes,61.6247,-149.6011,15.93,76,40,0.0,US,1722145569
428,atherton,53.5237,-2.4935,13.01,93,6,0.75,GB,1722145574
429,hadibu,12.65,54.0333,26.83,78,75,8.98,YE,1722145576
430,al mijlad,11.0333,27.7333,25.49,72,100,3.87,SD,1722145582
431,san luis de la loma,17.2706,-100.8939,26.76,87,93,1.55,MX,1722145583
432,kerikeri,-35.2268,173.9474,13.84,82,4,1.84,NZ,1722145583
433,vilyuchinsk,52.9306,158.4028,17.15,85,81,3.39,RU,1722145587
434,malanje,-9.5402,16.341,15.43,63,24,1.15,AO,1722145588
435,northam,51.0333,-4.2167,12.03,97,1,2.74,GB,1722145588
436,nouadhibou,20.931,-17.0347,20.66,89,4,7.32,MR,1722145597
437,pitea,65.3172,21.4794,19.05,68,84,0.97,SE,1722145608
438,mount isa,-20.7333,139.5,21.87,24,31,6.17,AU,1722145608
439,xiongzhou,25.1167,114.3,27.38,90,100,0.51,CN,1722145609
440,katsuren-haebaru,26.3369,127.8719,33.01,74,40,7.72,JP,1722145609
441,ryotsu-minato,38.0833,138.4333,26.95,84,98,5.47,JP,1722145609
442,tyumen,57.1522,65.5272,15.05,100,100,4.0,RU,1722145610
443,villa gesell,-37.2639,-56.973,3.92,56,26,4.02,AR,1722145610
444,ambanja,-13.6833,48.45,25.96,54,12,0.21,MG,1722145611
445,richards bay,-28.783,32.0377,16.99,29,0,2.69,ZA,1722145611
446,brenham,30.1669,-96.3977,24.88,64,0,1.54,US,1722145612
447,dhidhdhoo,6.8833,73.1,28.76,81,100,7.27,MV,1722145612
448,brooks,50.5834,-111.8851,13.35,80,100,2.06,CA,1722145612
449,nandgaon,20.3167,74.65,23.87,91,100,6.15,IN,1722145613
450,flin flon,54.7682,-101.865,12.05,97,26,2.64,CA,1722145616
451,luorong,24.4058,109.6086,25.26,95,100,1.23,CN,1722145617
452,severnoye,56.3491,78.3619,23.42,58,100,3.77,RU,1722145630
453,soio,-6.1349,12.3689,20.63,89,65,2.29,AO,1722145630
454,orai,25.9833,79.4667,36.96,46,82,7.0,IN,1722145631
455,port moresby,-9.4431,147.1797,28.68,65,40,7.72,PG,1722145631
456,alakurtti,66.9672,30.3491,14.84,50,100,3.11,RU,1722145631
457,marco island,25.9363,-81.7157,26.13,96,70,1.45,US,1722145632
458,chernyshevsk,52.5243,117.0174,32.4,25,47,3.78,RU,1722145632
459,alice springs,-23.7,133.8833,16.75,34,0,6.17,AU,1722145632
460,salekhard,66.53,66.6019,20.47,52,100,11.19,RU,1722145379
461,darwin,-12.4611,130.8418,32.25,45,40,3.09,AU,1722145633
462,umred,20.85,79.3333,25.16,95,100,5.75,IN,1722145634
463,shache,38.4167,77.2406,38.8,11,2,2.33,CN,1722145634
464,phaphund,26.6,79.4667,35.97,48,98,6.58,IN,1722145635
465,ostroda,53.6967,19.9649,17.67,97,100,1.64,PL,1722145635
466,harstad,68.799,16.5293,14.34,97,100,2.42,NO,1722145635
467,tamanrasset,22.785,5.5228,24.95,18,3,2.06,DZ,1722145636
468,lincoln,40.8,-96.667,23.34,82,33,2.68,US,1722145636
469,hotan,37.0997,79.9269,38.91,9,5,3.62,CN,1722145636
470,nyandoma,61.669,40.1991,19.29,39,0,1.7,RU,1722145637
471,at taj,24.2049,23.2857,30.27,21,85,5.01,LY,1722145637
472,saint-joseph,-21.3667,55.6167,24.21,63,6,3.34,RE,1722145638
473,ta`u,-14.2336,-169.5144,25.48,66,100,7.9,AS,1722145638
474,gangapur,26.4833,76.7167,34.39,59,93,3.62,IN,1722145639
475,cabo san lucas,22.8909,-109.9124,32.61,51,12,3.13,MX,1722145458
476,groningen,53.25,6.75,17.24,94,10,2.06,NL,1722145379
477,prince rupert,54.3161,-130.3201,13.83,97,100,1.03,CA,1722145504
478,shimo-furano,43.35,142.3833,23.22,98,100,1.85,JP,1722145640
479,jakobstad,63.6749,22.7026,17.24,90,75,2.53,FI,1722145640
480,hojo,33.9766,132.7777,33.6,53,75,2.57,JP,1722145640
481,coari,-4.085,-63.1414,26.86,57,83,1.31,BR,1722145641
482,dubbo,-32.25,148.6167,10.07,57,40,7.72,AU,1722145641
483,birobidzhan,48.8,132.95,23.21,93,100,1.97,RU,1722145643
484,medina,24.4686,39.6142,35.24,16,0,4.12,SA,1722145656
485,bonthe,7.5264,-12.505,24.17,94,100,3.32,SL,1722145657
486,poplar bluff,36.757,-90.3929,23.94,63,0,0.0,US,1722145657
487,barcelos,41.5388,-8.6151,22.18,79,0,1.05,PT,1722145658
488,jaisalmer,26.9147,70.9181,34.89,48,96,3.98,IN,1722145659
489,sedrata,36.1287,7.5338,25.0,39,0,1.42,DZ,1722145659
490,lorengau,-2.0226,147.2712,27.53,79,98,2.54,PG,1722145663
491,trnava,48.3774,17.5872,25.68,39,99,1.46,SK,1722145669
492,shingu,33.7333,135.9833,33.73,55,100,1.82,JP,1722145675
493,kyren,51.6828,102.1408,27.22,56,68,1.88,RU,1722145675
494,greymouth,-42.4667,171.2,11.28,91,84,3.49,NZ,1722145676
495,n'zeto,-7.2312,12.8666,20.95,88,92,4.59,AO,1722145676
496,kiunga,-6.1219,141.2906,26.29,77,89,1.7,PG,1722145676
497,saraktash,51.7866,51.7866,24.21,35,11,8.29,RU,1722145677
498,tobruk,32.0836,23.9764,27.62,60,0,4.62,LY,1722145677
499,quatre cocos,-20.2078,57.7625,24.49,65,11,5.38,MU,1722145677
500,mount pearl,47.5166,-52.7813,14.42,91,40,7.72,CA,1722145678
501,dingcheng,32.1272,115.0394,31.93,69,100,5.13,CN,1722145678
502,pokrov,55.92,39.1769,22.14,63,10,2.74,RU,1722145678
503,ballina,-28.8667,153.5667,20.99,40,4,1.19,AU,1722145679
504,tateyama,34.9833,139.8667,28.65,78,96,3.68,JP,1722145679
505,bomdila,27.25,92.4,19.48,66,100,3.04,IN,1722145679
506,naze,28.3667,129.4833,30.51,74,13,4.42,JP,1722145680
507,horta,38.5333,-28.6333,23.34,91,0,0.89,PT,1722145680
508,ozu,33.5,132.55,33.43,64,100,2.06,JP,1722145681
509,tofol,5.3248,163.0078,26.88,94,100,2.57,FM,1722145681
510,kindu,-2.95,25.95,24.03,35,2,1.18,CD,1722145681
511,lubliniec,50.669,18.6844,22.41,77,100,5.38,PL,1722145682
512,petropavlovsk-kamchatsky,53.0452,158.6483,16.33,63,75,8.0,RU,1722145682
513,tinaquillo,9.9186,-68.3047,22.04,98,67,0.98,VE,1722145683
514,vila franca do campo,37.7167,-25.4333,21.23,99,12,1.06,PT,1722145683
515,sosnovka,56.255,51.2842,17.38,53,83,4.68,RU,1722145683
516,osakarovka,50.565,72.5692,23.23,43,16,6.12,KZ,1722145684
517,along,28.1667,94.7667,33.73,51,69,1.49,IN,1722145684
518,villa mercedes,-33.6757,-65.4578,5.57,65,78,4.55,AR,1722145684
519,mont-roig del camp,41.75,1.1833,23.95,53,27,2.48,ES,1722145685
520,atbara,17.7022,33.9864,29.2,59,74,8.72,SD,1722145685
521,nova vicosa,-17.8919,-39.3719,21.86,85,1,3.09,BR,1722145686
522,igarka,67.4667,86.5833,23.28,45,26,4.17,RU,1722145686
523,general salgado,-20.6483,-50.3606,17.55,38,0,1.93,BR,1722145687
524,afaahiti,-17.75,-149.2833,23.93,86,17,10.41,PF,1722145687
525,el oued,33.3561,6.8632,26.83,74,0,5.66,DZ,1722145687
526,ipua,-20.4381,-48.0122,18.35,49,0,1.97,BR,1722145688
527,qarazhal,48.0078,70.7903,27.45,28,11,5.07,KZ,1722145688
528,udomlya,57.8794,34.9925,18.65,86,100,2.81,RU,1722145688
529,benalla,-36.55,145.9833,9.67,56,39,6.22,AU,1722145689
530,okhotsk,59.3833,143.3,14.71,65,91,2.32,RU,1722145689
531,acapulco de juarez,16.8634,-99.8901,28.9,70,100,2.06,MX,1722145479
532,trenggalek,-8.05,111.7167,30.94,66,80,4.18,ID,1722145690
533,neiafu,-18.65,-173.9833,23.38,68,40,3.6,TO,1722145690
534,libreville,0.3925,9.4537,23.63,83,100,3.82,GA,1722145690
535,polessk,54.862,21.1028,19.03,93,100,2.06,RU,1722145691
536,mermoz boabab,14.7065,-17.4758,26.88,78,40,4.12,SN,1722145691
537,ketchikan,55.3422,-131.6461,13.26,100,100,2.06,US,1722145691
538,nishinoomote,30.7333,131.0,32.31,66,75,3.09,JP,1722145692
539,dakoro,14.5106,6.765,25.89,68,100,4.55,NE,1722145692
540,borogontsy,62.6683,131.1683,26.9,28,2,1.93,RU,1722145692
541,qingdao,36.0986,120.3719,31.78,79,20,6.0,CN,1722145524
542,eureka,40.8021,-124.1637,14.55,90,27,1.34,US,1722145693
543,qarauyl,48.9451,79.255,28.85,44,89,5.31,KZ,1722145693
544,kodinsk,58.6881,99.1844,28.61,44,0,2.66,RU,1722145694
545,kapuskasing,49.4169,-82.4331,22.05,60,20,5.14,CA,1722145694
546,mareeba,-17.0,145.4333,25.8,58,87,2.99,AU,1722145694
547,vila velha,-20.3297,-40.2925,21.64,90,0,1.34,BR,1722145695
548,taoudenni,22.6783,-3.9836,35.03,11,0,3.58,ML,1722145695
549,kingisepp,59.3733,28.6134,19.84,77,67,1.45,RU,1722145695
550,shenjiamen,29.9576,122.298,28.03,84,6,8.32,CN,1722145696
551,jian'ou,27.0469,118.3253,33.53,56,89,1.85,CN,1722145697
552,miri,4.4148,114.0089,36.08,52,40,2.57,MY,1722145697
553,haciqabul,40.0408,48.9445,27.07,46,97,8.77,AZ,1722145697
554,mana,5.6592,-53.7767,24.28,92,22,3.87,GF,1722145698
555,kilju,40.9642,129.3278,29.16,80,98,2.52,KP,1722145698
556,mangrol,21.1167,70.1167,27.98,88,100,7.52,IN,1722145698
557,chhota udepur,22.3167,74.0167,29.11,78,100,5.06,IN,1722145699
558,kenora,49.8167,-94.4337,24.54,83,75,4.12,CA,1722145699
559,la passe,45.5549,-0.8967,19.13,85,14,5.13,FR,1722145699
560,binuangan,8.9153,124.7883,27.46,70,92,3.69,PH,1722145700
561,i-n-salah,27.1935,2.4607,33.73,15,0,7.89,DZ,1722145700
562,mandera,3.9366,41.867,27.7,46,49,6.63,KE,1722145700
563,tongliao,43.6125,122.2653,31.38,57,94,3.73,CN,1722145701
564,driefontein,-27.0177,30.4498,11.37,15,65,6.88,ZA,1722145701
565,zaysan,47.4667,84.8667,36.84,17,49,3.1,KZ,1722145701
566,urbana,40.1106,-88.2073,22.72,87,40,2.06,US,1722145702
567,seosan,36.7817,126.4522,27.72,84,100,8.41,KR,1722145702
568,burutu,5.3509,5.5076,24.56,87,100,3.53,NG,1722145702
569,ulladulla,-35.35,150.4667,12.65,39,62,6.4,AU,1722145703
570,suoyarvi,62.0833,32.35,20.29,73,82,0.94,RU,1722145711
571,betio village,1.358,172.9211,30.02,72,39,6.27,KI,1722145449
572,seka,17.9285,103.9552,28.63,77,100,2.0,TH,1722145726
573,szentgotthard,46.9526,16.2736,25.97,66,3,0.75,HU,1722145731
574,brisas de zicatela,15.8369,-97.0419,26.72,85,100,2.93,MX,1722145732
575,kolonia town,6.964,158.206,26.0,89,100,0.0,FM,1722145734
576,ujae,8.9322,165.7642,25.73,92,100,4.63,MH,1722145763
577,kaka,37.3482,59.6143,35.73,26,19,7.7,TM,1722145800
578,papao,-17.75,-149.55,24.82,83,14,11.11,PF,1722145802
579,nasir,15.5894,32.5634,27.74,63,70,6.56,SD,1722145805
580,sal rei,16.1833,-22.9167,24.95,88,29,5.47,CV,1722145806
581,sao vicente,-23.9631,-46.3919,23.48,64,10,1.31,BR,1722145807
582,grootfontein,-19.5667,18.1167,6.76,14,0,1.54,NA,1722145808
583,yelizovo,53.1873,158.3805,17.08,63,75,8.0,RU,1722145810
584,zhosaly,45.4878,64.0781,27.95,23,23,4.93,KZ,1722145813
585,thanh hoa,19.8,105.7667,33.67,68,100,0.83,VN,1722145815
586,xinyuan,37.3,99.0,14.21,55,100,1.21,CN,1722145815
